artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
DJ Luck & MC Neat;Simon Dunne;Chili;Anonymous Dubs,Biotics Red,Can't Come Down (Neat Edit) - Anonymous Dubs Remix,0,410526,False,0.776,0.62,11,-8.945,0,0.216,0.00123,0.292,0.0559,0.643,133.024,4,garage
Zedd;Maren Morris;Grey,Queda poco para la PAES,The Middle,0,184732,False,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013,4,german
Zedd;Alessia Cara,Beginner Ride (Mixtape Vol. 1),Stay,0,210400,False,0.689,0.623,5,-5.025,0,0.0621,0.254,0.0,0.113,0.546,101.998,4,german
Zedd;Maren Morris;Grey,Queda poco para la PAES,The Middle,0,184732,False,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013,4,german
Zedd;Alessia Cara,Beginner Ride (Mixtape Vol. 1),Stay,0,210400,False,0.689,0.623,5,-5.025,0,0.0621,0.254,0.0,0.113,0.546,101.998,4,german
PA Sports;Kianush,Best Hip Hop Tunes,Energie III,0,172344,False,0.651,0.624,6,-7.986,0,0.307,0.0825,0.0,0.071,0.587,120.243,4,german
PA Sports;Kianush,Best Hip Hop Tunes,Energie III,0,172344,False,0.651,0.624,6,-7.986,0,0.307,0.0825,0.0,0.071,0.587,120.243,4,german
PA Sports;Kianush,Best Hip Hop Tunes,Energie III,0,172344,False,0.651,0.624,6,-7.986,0,0.307,0.0825,0.0,0.071,0.587,120.243,4,german
Hans Zimmer;Adam Lukas;James Everingham;AURORA,Frozen Planet II (Original Television Soundtrack),Losing Ice,29,146053,False,0.0898,0.232,9,-17.636,0,0.0451,0.743,0.943,0.104,0.0345,85.811,4,german
Hans Zimmer;Adam Lukas;James Everingham,Frozen Planet II (Original Television Soundtrack),Fidgety Bedfellow,31,109388,False,0.365,0.218,0,-19.379,0,0.0383,0.761,0.799,0.118,0.0572,80.911,5,german
Hans Zimmer;Adam Lukas;James Everingham,Frozen Planet II (Original Television Soundtrack),Hunting Grounds,26,244494,False,0.111,0.284,2,-15.98,1,0.038,0.396,0.95,0.0726,0.0787,180.118,3,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,Shelter Mountain,16,250520,False,0.144,0.262,9,-21.228,1,0.0641,0.876,0.755,0.144,0.0345,94.43,4,german
Hans Zimmer;Adam Lukas;James Everingham;AURORA,Frozen Planet II (Original Television Soundtrack),Scars of the Earth,25,146667,False,0.0608,0.119,5,-20.289,0,0.0421,0.902,0.974,0.087,0.0315,63.661,4,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Secrets - From ""Gladiator"" Soundtrack",24,119293,False,0.166,0.0367,9,-31.02,1,0.0501,0.877,0.987,0.101,0.0266,132.848,3,german
Hans Zimmer,Hans Zimmer: Epic Scores,Main Theme [Rain Man] - Edit,27,288600,False,0.188,0.28,9,-21.957,0,0.0348,0.11,0.878,0.0926,0.177,165.838,4,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,She Never Sleeps,24,137400,False,0.358,0.136,2,-19.801,1,0.0375,0.0019,0.852,0.253,0.0728,72.661,4,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Rome Is The Light - From ""Gladiator"" Soundtrack",20,163706,False,0.266,0.34,7,-14.455,1,0.0447,0.609,0.00438,0.11,0.0722,119.053,4,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,The Well,12,684626,False,0.235,0.0975,9,-25.217,0,0.0345,0.946,0.828,0.107,0.0361,145.033,3,german
Hans Zimmer;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Honor Him - From ""Gladiator"" Soundtrack",27,79840,False,0.194,0.105,6,-23.824,0,0.0418,0.857,0.884,0.117,0.0392,68.08,4,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The General Who Became A Slave - From ""Gladiator"" Soundtrack",20,183293,False,0.259,0.222,6,-22.052,0,0.0313,0.017,0.79,0.112,0.0909,99.882,3,german
Hans Zimmer,Hans Zimmer: Epic Scores,Ashes To Ashes,16,283293,False,0.362,0.395,9,-15.398,1,0.0401,0.151,0.835,0.112,0.0288,99.993,3,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The Gladiator Waltz - From ""Gladiator"" Soundtrack",12,505200,False,0.339,0.429,8,-15.441,1,0.0472,0.159,0.903,0.109,0.238,171.495,3,german
Hans Zimmer;Adam Lukas;James Everingham;AURORA,Frozen Planet II (Original Television Soundtrack),Losing Ice,29,146053,False,0.0898,0.232,9,-17.636,0,0.0451,0.743,0.943,0.104,0.0345,85.811,4,german
Hans Zimmer;Adam Lukas;James Everingham,Frozen Planet II (Original Television Soundtrack),Fidgety Bedfellow,31,109388,False,0.365,0.218,0,-19.379,0,0.0383,0.761,0.799,0.118,0.0572,80.911,5,german
Hans Zimmer;Adam Lukas;James Everingham,Frozen Planet II (Original Television Soundtrack),Hunting Grounds,26,244494,False,0.111,0.284,2,-15.98,1,0.038,0.396,0.95,0.0726,0.0787,180.118,3,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,Shelter Mountain,16,250520,False,0.144,0.262,9,-21.228,1,0.0641,0.876,0.755,0.144,0.0345,94.43,4,german
Hans Zimmer,Hans Zimmer: Epic Scores,Main Theme [Rain Man] - Edit,27,288600,False,0.188,0.28,9,-21.957,0,0.0348,0.11,0.878,0.0926,0.177,165.838,4,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,She Never Sleeps,24,137400,False,0.358,0.136,2,-19.801,1,0.0375,0.0019,0.852,0.253,0.0728,72.661,4,german
Hans Zimmer;Richard Harvey,Hans Zimmer: Epic Scores,Fructus Gravis,21,169560,False,0.0892,0.117,0,-20.242,1,0.0469,0.591,0.812,0.324,0.0368,72.35,4,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,This Is Going To Hurt,21,167133,False,0.234,0.381,2,-20.132,1,0.0875,0.801,0.87,0.138,0.0384,179.984,3,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Rome Is The Light - From ""Gladiator"" Soundtrack",20,163706,False,0.266,0.34,7,-14.455,1,0.0447,0.609,0.00438,0.11,0.0722,119.053,4,german
Hans Zimmer,Hans Zimmer: Epic Scores,Mogadishu Blues,21,173520,False,0.489,0.105,7,-20.021,1,0.0442,0.699,0.728,0.0724,0.0806,99.399,4,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Busy Little Bee - From ""Gladiator"" Soundtrack",18,227800,False,0.109,0.0857,1,-27.12,1,0.0395,0.723,0.294,0.131,0.0353,81.885,4,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,The Well,12,684626,False,0.235,0.0975,9,-25.217,0,0.0345,0.946,0.828,0.107,0.0361,145.033,3,german
Hans Zimmer;Richard Harvey,Hans Zimmer: Epic Scores,Rose Of Arimathea,12,491773,False,0.0669,0.021,10,-27.525,1,0.0413,0.922,0.903,0.101,0.0363,74.952,3,german
Hans Zimmer;Lebo Morake;Lebo M.;Keswa,Hans Zimmer: Epic Scores,Lea Halalela [The Lion King],13,359840,False,0.273,0.527,9,-12.993,0,0.0767,0.47,0.000762,0.648,0.242,160.292,4,german
Hans Zimmer;Orchestra,Hans Zimmer: Epic Scores,Suite [Nine Months],11,313880,False,0.0621,0.19,5,-18.785,1,0.0398,0.883,0.853,0.688,0.0518,62.983,4,german
Hans Zimmer;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Honor Him - From ""Gladiator"" Soundtrack",27,79840,False,0.194,0.105,6,-23.824,0,0.0418,0.857,0.884,0.117,0.0392,68.08,4,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The General Who Became A Slave - From ""Gladiator"" Soundtrack",20,183293,False,0.259,0.222,6,-22.052,0,0.0313,0.017,0.79,0.112,0.0909,99.882,3,german
Hans Zimmer,Hans Zimmer: Epic Scores,Ashes To Ashes,16,283293,False,0.362,0.395,9,-15.398,1,0.0401,0.151,0.835,0.112,0.0288,99.993,3,german
Hans Zimmer;Heitor Pereira,Hans Zimmer: Epic Scores,Nyah And Ethan [Mission: Impossible 2],14,407586,False,0.354,0.276,11,-17.697,0,0.0457,0.86,0.883,0.693,0.187,94.46,3,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The Gladiator Waltz - From ""Gladiator"" Soundtrack",12,505200,False,0.339,0.429,8,-15.441,1,0.0472,0.159,0.903,0.109,0.238,171.495,3,german
Hans Zimmer;Adam Lukas;James Everingham;AURORA,Frozen Planet II (Original Television Soundtrack),Scars of the Earth,25,146667,False,0.0608,0.119,5,-20.289,0,0.0421,0.902,0.974,0.087,0.0315,63.661,4,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Secrets - From ""Gladiator"" Soundtrack",24,119293,False,0.166,0.0367,9,-31.02,1,0.0501,0.877,0.987,0.101,0.0266,132.848,3,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,She Never Sleeps,24,137400,False,0.358,0.136,2,-19.801,1,0.0375,0.0019,0.852,0.253,0.0728,72.661,4,german
Hans Zimmer;Richard Harvey,Hans Zimmer: Epic Scores,Fructus Gravis,21,169560,False,0.0892,0.117,0,-20.242,1,0.0469,0.591,0.812,0.324,0.0368,72.35,4,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,This Is Going To Hurt,21,167133,False,0.234,0.381,2,-20.132,1,0.0875,0.801,0.87,0.138,0.0384,179.984,3,german
Hans Zimmer,Hans Zimmer: Epic Scores,Mogadishu Blues,21,173520,False,0.489,0.105,7,-20.021,1,0.0442,0.699,0.728,0.0724,0.0806,99.399,4,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Busy Little Bee - From ""Gladiator"" Soundtrack",18,227800,False,0.109,0.0857,1,-27.12,1,0.0395,0.723,0.294,0.131,0.0353,81.885,4,german
Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,The Well,12,684626,False,0.235,0.0975,9,-25.217,0,0.0345,0.946,0.828,0.107,0.0361,145.033,3,german
Hans Zimmer;Richard Harvey,Hans Zimmer: Epic Scores,Rose Of Arimathea,12,491773,False,0.0669,0.021,10,-27.525,1,0.0413,0.922,0.903,0.101,0.0363,74.952,3,german
Hans Zimmer;Lebo Morake;Lebo M.;Keswa,Hans Zimmer: Epic Scores,Lea Halalela [The Lion King],13,359840,False,0.273,0.527,9,-12.993,0,0.0767,0.47,0.000762,0.648,0.242,160.292,4,german
Hans Zimmer;Orchestra,Hans Zimmer: Epic Scores,Suite [Nine Months],11,313880,False,0.0621,0.19,5,-18.785,1,0.0398,0.883,0.853,0.688,0.0518,62.983,4,german
Hans Zimmer;Heitor Pereira,Hans Zimmer: Epic Scores,Nyah And Ethan [Mission: Impossible 2],14,407586,False,0.354,0.276,11,-17.697,0,0.0457,0.86,0.883,0.693,0.187,94.46,3,german
Hans Zimmer;Lisa Gerrard;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"The Gladiator Waltz - From ""Gladiator"" Soundtrack",12,505200,False,0.339,0.429,8,-15.441,1,0.0472,0.159,0.903,0.109,0.238,171.495,3,german
Sarah Connor,All I Want For Christmas Is You,Christmas In My Heart,0,288440,False,0.649,0.517,9,-5.227,0,0.0273,0.54,0.0,0.0601,0.185,119.968,4,german
Sarah Connor,All I Want For Christmas Is You,Christmas In My Heart,0,288440,False,0.649,0.517,9,-5.227,0,0.0273,0.54,0.0,0.0601,0.185,119.968,4,german
Mickie Krause,Ballermann Hits Party 2023,Für Dich,0,229740,False,0.643,0.996,5,-2.635,1,0.0775,0.0059,0.0,0.163,0.382,139.966,4,german
Mickie Krause,Ernte 2k23,Geh mal Bier hol'n - GmBh,0,187053,False,0.612,0.997,1,-2.524,1,0.204,0.0185,0.0,0.335,0.545,139.989,4,german
Mickie Krause,Best Of Karneval,Mich hat ein Engel geküsst,0,227026,False,0.527,0.993,9,-2.68,1,0.273,0.109,0.0,0.961,0.546,133.135,4,german
Mickie Krause,Best Of Karneval,"Biste braun, kriegste Fraun - Version 2015",0,185217,False,0.819,0.708,0,-4.706,1,0.0605,0.0157,8.62e-05,0.081,0.363,127.992,4,german
Mickie Krause,Ballermann Hits Party 2023,Für Dich,0,229740,False,0.643,0.996,5,-2.635,1,0.0775,0.0059,0.0,0.163,0.382,139.966,4,german
Mickie Krause,Ernte 2k23,Geh mal Bier hol'n - GmBh,0,187053,False,0.612,0.997,1,-2.524,1,0.204,0.0185,0.0,0.335,0.545,139.989,4,german
Mickie Krause,Best Of Karneval,Mich hat ein Engel geküsst,0,227026,False,0.527,0.993,9,-2.68,1,0.273,0.109,0.0,0.961,0.546,133.135,4,german
Mickie Krause,Best Of Karneval,"Biste braun, kriegste Fraun - Version 2015",0,185217,False,0.819,0.708,0,-4.706,1,0.0605,0.0157,8.62e-05,0.081,0.363,127.992,4,german
K.I.Z,Hahnenkampf,Ellenbogengesellschaft (Pogen),40,221853,False,0.612,0.737,7,-6.332,1,0.322,0.0122,0.0,0.08,0.597,182.177,4,german
Nizi19;Karamel19,Pass,Pass,38,163000,True,0.736,0.664,1,-7.118,0,0.309,0.116,0.0,0.107,0.603,130.064,4,german
K.I.Z,Hahnenkampf,Ellenbogengesellschaft (Pogen),40,221853,False,0.612,0.737,7,-6.332,1,0.322,0.0122,0.0,0.08,0.597,182.177,4,german
Sean Finn;Amanda Wilson;Vol2Cat,"Naked House, Vol. 3",For Tonight - Vol2Cat Remix,0,238285,False,0.747,0.728,4,-4.785,0,0.0521,0.0376,0.0173,0.0714,0.694,125.996,4,german
Sean Finn;David Moore,"Swanky Club House, Vol. 1",Let You Go - Radio-Edit,0,228810,False,0.746,0.642,0,-4.534,1,0.0413,0.000962,0.0043,0.0508,0.819,127.994,4,german
Nizi19;Karamel19,Pass,Pass,38,163000,True,0.736,0.664,1,-7.118,0,0.309,0.116,0.0,0.107,0.603,130.064,4,german
Sean Finn;Amanda Wilson;Vol2Cat,"Naked House, Vol. 3",For Tonight - Vol2Cat Remix,0,238285,False,0.747,0.728,4,-4.785,0,0.0521,0.0376,0.0173,0.0714,0.694,125.996,4,german
Sean Finn;David Moore,"Swanky Club House, Vol. 1",Let You Go - Radio-Edit,0,228810,False,0.746,0.642,0,-4.534,1,0.0413,0.000962,0.0043,0.0508,0.819,127.994,4,german
Tube & Berger;Alegant,"Disco Disko, Vol. 2",Come Closer Girl - Retrolove Edit,0,178264,False,0.626,0.809,8,-6.709,0,0.0364,0.00187,0.153,0.429,0.383,123.983,4,german
Tube & Berger;Alegant,"Disco Disko, Vol. 2",Come Closer Girl - Retrolove Edit,0,178264,False,0.626,0.809,8,-6.709,0,0.0364,0.00187,0.153,0.429,0.383,123.983,4,german
Sérgio Lopes,O Amor de Deus,Entre Nós Outra Vez,40,374400,False,0.474,0.499,9,-9.081,0,0.0286,0.499,3.74e-06,0.656,0.161,76.021,4,gospel
Sérgio Lopes,O Amor de Deus,Entre Nós Outra Vez,40,374400,False,0.474,0.499,9,-9.081,0,0.0286,0.499,3.74e-06,0.656,0.161,76.021,4,gospel
Roffe Ruff,Och han älskade dom alla,Krokodiltårar,25,179500,False,0.8,0.631,1,-7.011,1,0.211,0.104,0.0,0.366,0.67,83.004,4,goth
Roffe Ruff,Och han älskade dom alla,Krokodiltårar,25,179500,False,0.8,0.631,1,-7.011,1,0.211,0.104,0.0,0.366,0.67,83.004,4,goth
Håkan Hellström,Du gamla du fria,Hoppas att det ska gå bra för de yngre också,22,254195,False,0.472,0.886,0,-6.871,1,0.13,0.358,2.74e-05,0.379,0.677,119.903,4,goth
Håkan Hellström,Du gamla du fria,Hoppas att det ska gå bra för de yngre också,22,254195,False,0.472,0.886,0,-6.871,1,0.13,0.358,2.74e-05,0.379,0.677,119.903,4,goth
Napalm Death,From Enslavement To Obliteration,Mentally Murdered,13,133893,False,0.177,0.89,2,-8.5,1,0.0519,1.3e-06,0.952,0.186,0.482,106.17,4,grindcore
Napalm Death,From Enslavement To Obliteration,Mentally Murdered,13,133893,False,0.177,0.89,2,-8.5,1,0.0519,1.3e-06,0.952,0.186,0.482,106.17,4,grindcore
Brutal Truth,Sounds of the Animal Kingdom / Kill Trend Suicide,K.A.P.,12,83240,False,0.144,0.837,2,-3.044,1,0.0829,3.11e-06,0.887,0.682,0.0306,94.099,4,grindcore
Brutal Truth,Sounds of the Animal Kingdom / Kill Trend Suicide,K.A.P.,12,83240,False,0.144,0.837,2,-3.044,1,0.0829,3.11e-06,0.887,0.682,0.0306,94.099,4,grindcore
Novo Som;Catedral,Mais Que Amigos = Irmãos (Ao Vivo),Escrevi - Ao Vivo,29,301306,False,0.262,0.736,0,-4.306,1,0.036,0.155,0.0,0.811,0.217,140.322,4,groove
Novo Som;Catedral,Mais Que Amigos = Irmãos (Ao Vivo),Escrevi - Ao Vivo,29,301306,False,0.262,0.736,0,-4.306,1,0.036,0.155,0.0,0.811,0.217,140.322,4,groove
Mpirgkel,Bubbles (Radio Mix),Bubbles - Radio Mix,39,166857,False,0.733,0.458,4,-12.526,0,0.105,0.166,1.37e-05,0.0868,0.166,104.981,4,groove
Mpirgkel,Bubbles (Radio Mix),Bubbles - Radio Mix,39,166857,False,0.733,0.458,4,-12.526,0,0.105,0.166,1.37e-05,0.0868,0.166,104.981,4,groove
The Smashing Pumpkins,Alternative Christmas 2022,Christmastime,0,196723,False,0.165,0.434,0,-8.163,1,0.0288,0.316,0.171,0.213,0.186,77.983,3,grunge
The Smashing Pumpkins,Alternative Christmas 2022,Christmastime,0,196723,False,0.165,0.434,0,-8.163,1,0.0288,0.316,0.171,0.213,0.186,77.983,3,grunge
Pearl Jam,Yield,Do the Evolution,61,231253,False,0.466,0.981,10,-5.011,1,0.063,0.00041,0.0108,0.0673,0.325,140.643,4,grunge
Pearl Jam,Yield,Do the Evolution,61,231253,False,0.466,0.981,10,-5.011,1,0.063,0.00041,0.0108,0.0673,0.325,140.643,4,grunge
Mikis Theodorakis;Francesco Diaz,"Chill Out Mood, Vol. 4",Lost In Phaedra,0,402000,False,0.344,0.2,10,-15.859,1,0.034,0.785,0.162,0.374,0.049,119.887,4,guitar
Mikis Theodorakis;Francesco Diaz,"Chill Out Mood, Vol. 4",Lost In Phaedra,0,402000,False,0.344,0.2,10,-15.859,1,0.034,0.785,0.162,0.374,0.049,119.887,4,guitar
Little Symphony,Serenity,Keyne,27,49523,False,0.199,0.118,0,-23.407,1,0.0546,0.608,0.602,0.118,0.164,123.353,5,guitar
Little Symphony,Serenity,Keyne,27,49523,False,0.199,0.118,0,-23.407,1,0.0546,0.608,0.602,0.118,0.164,123.353,5,guitar
DJ Isaac,Go Insane,Go Insane (Original Radio Mix),21,209890,False,0.703,0.981,6,-5.76,1,0.187,0.000689,0.439,0.0832,0.109,141.007,4,happy
DJ Isaac,Go Insane,Go Insane (Original Radio Mix),21,209890,False,0.703,0.981,6,-5.76,1,0.187,0.000689,0.439,0.0832,0.109,141.007,4,happy
Styx,Best 70s Rock Tunes,First Time,0,265133,False,0.269,0.386,0,-9.557,1,0.0335,0.286,0.0,0.126,0.156,77.882,4,hard-rock
Styx,Best 70s Rock Tunes,First Time,0,265133,False,0.269,0.386,0,-9.557,1,0.0335,0.286,0.0,0.126,0.156,77.882,4,hard-rock
Styx,Best 70s Rock Tunes,First Time,0,265133,False,0.269,0.386,0,-9.557,1,0.0335,0.286,0.0,0.126,0.156,77.882,4,hard-rock
Cheap Trick,Alternative Christmas 2022,I Wish It Was Christmas Today,0,194120,False,0.383,0.984,8,-3.573,1,0.103,0.000246,0.287,0.24,0.304,164.959,4,hard-rock
Cheap Trick,Alternative Christmas 2022,I Wish It Was Christmas Today,0,194120,False,0.383,0.984,8,-3.573,1,0.103,0.000246,0.287,0.24,0.304,164.959,4,hard-rock
AC/DC,For Those About to Rock (We Salute You),For Those About to Rock (We Salute You),67,344240,False,0.37,0.919,4,-5.721,1,0.102,0.000376,0.419,0.49,0.471,134.021,4,hard-rock
AC/DC,For Those About to Rock (We Salute You),For Those About to Rock (We Salute You),67,344240,False,0.37,0.919,4,-5.721,1,0.102,0.000376,0.419,0.49,0.471,134.021,4,hard-rock
Atlanta Rhythm Section,Best 70s Rock Tunes,Beautiful Dreamer,0,206133,False,0.433,0.264,2,-16.176,1,0.0346,0.64,0.00275,0.286,0.257,124.987,4,hard-rock
Atlanta Rhythm Section,Best 70s Rock Tunes,Beautiful Dreamer,0,206133,False,0.433,0.264,2,-16.176,1,0.0346,0.64,0.00275,0.286,0.257,124.987,4,hard-rock
Atlanta Rhythm Section,Best 70s Rock Tunes,Beautiful Dreamer,0,206133,False,0.433,0.264,2,-16.176,1,0.0346,0.64,0.00275,0.286,0.257,124.987,4,hard-rock
Eddie Money,Can't Hold Back,Take Me Home Tonight,70,211160,False,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,4,hard-rock
Eddie Money,Can't Hold Back,Take Me Home Tonight,70,211160,False,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,4,hard-rock
Rise Against,Alternative Christmas 2022,Making Christmas,0,207213,False,0.515,0.97,1,-4.825,1,0.062,6.21e-05,0.00799,0.149,0.609,163.912,4,hardcore
Rise Against,Alternative Christmas 2022,Making Christmas,0,207213,False,0.515,0.97,1,-4.825,1,0.062,6.21e-05,0.00799,0.149,0.609,163.912,4,hardcore
He Is Legend,It Hates You,Everyone I Know Has Fangs,30,205786,False,0.337,0.966,1,-4.816,1,0.167,1.75e-05,0.731,0.182,0.567,176.003,4,hardcore
He Is Legend,It Hates You,Everyone I Know Has Fangs,30,205786,False,0.337,0.966,1,-4.816,1,0.167,1.75e-05,0.731,0.182,0.567,176.003,4,hardcore
Gunz For Hire,Bella Ciao,Bella Ciao,52,198271,False,0.345,0.954,10,-1.337,0,0.181,0.0143,0.0,0.11,0.246,77.411,4,hardstyle
D-Block & S-te-Fan,Music Made Addictz,Dreamers Of Dreamz,21,243082,False,0.552,0.921,10,-5.881,0,0.04,0.000758,0.802,0.259,0.193,147.994,4,hardstyle
Gunz For Hire,Bella Ciao,Bella Ciao,52,198271,False,0.345,0.954,10,-1.337,0,0.181,0.0143,0.0,0.11,0.246,77.411,4,hardstyle
D-Block & S-te-Fan,Music Made Addictz,Dreamers Of Dreamz,21,243082,False,0.552,0.921,10,-5.881,0,0.04,0.000758,0.802,0.259,0.193,147.994,4,hardstyle
Accept,Restless And Wild,Fast as a Shark,49,228666,False,0.431,0.95,2,-11.399,1,0.117,0.000109,0.248,0.232,0.162,140.044,4,heavy-metal
Accept,Restless And Wild,Fast as a Shark,49,228666,False,0.431,0.95,2,-11.399,1,0.117,0.000109,0.248,0.232,0.162,140.044,4,heavy-metal
Rata Blanca,"Col 2x1: Magos, Espadas Y Rosas / Guerrero Del Arco Iris",Mujer Amante,50,363120,False,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4,heavy-metal
Rata Blanca,"Col 2x1: Magos, Espadas Y Rosas / Guerrero Del Arco Iris",Mujer Amante,50,363120,False,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4,heavy-metal
Daddy Yankee;Plan B,FELIZ CUMPLEAÑOS,Sábado Rebelde,7,240266,False,0.771,0.905,6,-3.268,0,0.155,0.11,7.46e-06,0.656,0.858,163.978,4,hip-hop
Daddy Yankee;El Alfa;Lil Jon,Feliz Cumpleaños con Perreo,BOMBÓN,8,182413,True,0.843,0.789,7,-2.801,1,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,4,hip-hop
Daddy Yankee;Nicky Jam;Plan B;Rome & Urba,Halloween 2022 Perreo Vol. 1,Shaky Shaky - Remix,4,234560,False,0.813,0.786,6,-4.133,0,0.154,0.107,0.0,0.238,0.828,175.908,4,hip-hop
Daddy Yankee;Plan B,FELIZ CUMPLEAÑOS,Sábado Rebelde,7,240266,False,0.771,0.905,6,-3.268,0,0.155,0.11,7.46e-06,0.656,0.858,163.978,4,hip-hop
Daddy Yankee;El Alfa;Lil Jon,Feliz Cumpleaños con Perreo,BOMBÓN,8,182413,True,0.843,0.789,7,-2.801,1,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,4,hip-hop
Daddy Yankee;Nicky Jam;Plan B;Rome & Urba,Halloween 2022 Perreo Vol. 1,Shaky Shaky - Remix,4,234560,False,0.813,0.786,6,-4.133,0,0.154,0.107,0.0,0.238,0.828,175.908,4,hip-hop
Kodak Black,Walk in the Park Rap,Calling My Spirit,0,152000,False,0.918,0.362,1,-9.943,1,0.0905,0.116,0.0,0.263,0.744,120.007,4,hip-hop
Kodak Black,Walk in the Park Rap,Calling My Spirit,0,152000,False,0.918,0.362,1,-9.943,1,0.0905,0.116,0.0,0.263,0.744,120.007,4,hip-hop
Lizzo,Pop Brandneu,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
Lizzo,The Look - R&B Feels,Special,0,174398,True,0.517,0.707,7,-5.474,1,0.0693,0.0164,0.0,0.453,0.264,82.859,4,hip-hop
Lizzo,Good Enough - Easy Pop,Truth Hurts,0,173325,True,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop
Lizzo,Upbeat Pop,2 Be Loved (Am I Ready),0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
Lizzo;DaBaby,Energy Hip Hop,Truth Hurts - DaBaby Remix,0,197610,True,0.706,0.627,4,-2.94,0,0.202,0.193,0.0,0.126,0.38,158.041,4,hip-hop
Lizzo,Pop Brandneu,About Damn Time,0,191822,True,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,hip-hop
Lizzo,The Look - R&B Feels,Special,0,174398,True,0.517,0.707,7,-5.474,1,0.0693,0.0164,0.0,0.453,0.264,82.859,4,hip-hop
Lizzo,Good Enough - Easy Pop,Truth Hurts,0,173325,True,0.715,0.622,4,-3.046,0,0.111,0.11,0.0,0.123,0.407,158.088,4,hip-hop
Lizzo,Upbeat Pop,2 Be Loved (Am I Ready),0,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
Lizzo;DaBaby,Energy Hip Hop,Truth Hurts - DaBaby Remix,0,197610,True,0.706,0.627,4,-2.94,0,0.202,0.193,0.0,0.126,0.38,158.041,4,hip-hop
